	GBMNE53834-22|Panthera	GBMNE53832-22|Panthera	GBMA1900-09|Panthera	GBMA1902-09|Panthera	GBMA1903-09|Panthera	GBMA1905-09|Panthera	GBMA1899-09|Panthera	GBMA1904-09|Panthera	GBMA1917-09|Panthera	GBMA1898-09|Panthera	ABRMM057-06|Panthera	ABRMM042-06|Panthera	WBR013-11|Panthera	GBMA4980-13|Panthera	GBMA4979-13|Panthera	CYTC915-12|Panthera	CYTC914-12|Panthera	GBMA1976-09|Panthera	GBGC15966-19|Panthera	GBGC15965-19|Panthera	GBGC15968-19|Panthera	GBMA9667-15|Panthera	GBGC15937-19|Panthera	GBMA9665-15|Panthera	GBMA20973-19|Panthera	GBMA9666-15|Panthera	GBGC15969-19|Panthera	GBMIN43457-14|Panthera	GBGC15941-19|Panthera	GBGC15943-19|Panthera	GBGC15944-19|Panthera	GBGC15945-19|Panthera	GBGC15946-19|Panthera	GBGC15947-19|Panthera	GBGC15948-19|Panthera	GBGC15949-19|Panthera	GBGC15950-19|Panthera	GBGC15951-19|Panthera	GBGC15952-19|Panthera	GBGC15953-19|Panthera	GBGC15954-19|Panthera	GBGC15955-19|Panthera	GBGC15956-19|Panthera	GBGC15958-19|Panthera	GBGC15959-19|Panthera	GBGC15960-19|Panthera	GBGC15961-19|Panthera	GBGC15963-19|Panthera	GBMNA13471-19|Panthera	GBMTG1788-16|Panthera	GBGC15936-19|Panthera	GBGC15967-19|Panthera	GBGC15938-19|Panthera	GBGC15940-19|Panthera	GBGC15942-19|Panthera	GBGC15957-19|Panthera	GBGC15962-19|Panthera	GBGC15964-19|Panthera	GBGC15970-19|Panthera	GBMA18164-19|Panthera	GBMA18165-19|Panthera	GBMA28136-19|Panthera	GBMTG1230-16|Panthera	GBGC15939-19|Panthera	CYTC919-12|Panthera	CYTC916-12|Panthera	CYTC917-12|Panthera	CYTC3092-12|Panthera	CYTC2974-12|Panthera	CYTC918-12|Panthera	GBAAZ20182-24|Panthera	GBMNE53824-22|Panthera	GBMNE53823-22|Panthera	GBMNE53840-22|Panthera	GBMNE53825-22|Panthera	GBMNE53826-22|Panthera	GBMNE53827-22|Panthera	GBMNE53828-22|Panthera	GBMNE53829-22|Panthera	GBMNE53831-22|Panthera	GBMNE53833-22|Panthera	GBMNE53835-22|Panthera	GBMNE53836-22|Panthera	GBMNE53837-22|Panthera	GBMNE53839-22|Panthera	GBMNE53842-22|Panthera	GBMNE53830-22|Panthera	GBMNE53838-22|Panthera	GBMNE53841-22|Panthera
ABRMM057-06|Panthera	0.052869116698903935	0.05157962604771115	0.06963249516441006	0.06963249516441006	0.06963249516441006	0.07156673114119923	0.07027724049000644	0.07221147646679561	0.07221147646679561	0.0735009671179884	0.0	0.01160541586073501	0.012250161186331399	0.23468729851708575	0.23339780786589298	0.2308188265635074	0.2308188265635074	0.16312056737588654	0.5828497743391361	0.5828497743391361	0.5828497743391361	0.6196002578981302	0.5841392649903289	0.5828497743391361	0.5834945196647324	0.5834945196647324	0.5828497743391361	0.5828497743391361	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.5841392649903289	0.586073500967118	0.586073500967118	0.5841392649903289	0.5828497743391361	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5822050290135397	0.5841392649903289	0.20567375886524822	0.20696324951644102	0.20696324951644102	0.20696324951644102	0.20502901353965183	0.20502901353965183	0.5841392649903289	0.05351386202450032	0.05351386202450032	0.05351386202450032	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.05222437137330754	0.052869116698903935	0.052869116698903935	0.05157962604771115
ABRMM042-06|Panthera	0.041908446163765316	0.04061895551257253	0.058027079303675046	0.058027079303675046	0.058027079303675046	0.059961315280464215	0.05867182462927144	0.06060606060606061	0.06060606060606061	0.061895551257253385	0.01160541586073501	0.0	0.0006447453255963894	0.22308188265635073	0.22179239200515796	0.2192134107027724	0.2192134107027724	0.15151515151515152	0.571244358478401	0.571244358478401	0.571244358478401	0.6079948420373952	0.5725338491295938	0.571244358478401	0.5718891038039974	0.5718891038039974	0.571244358478401	0.571244358478401	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.5725338491295938	0.574468085106383	0.574468085106383	0.5725338491295938	0.571244358478401	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.5725338491295938	0.19406834300451323	0.195357833655706	0.195357833655706	0.195357833655706	0.19342359767891681	0.19342359767891681	0.5725338491295938	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041263700838168924	0.041908446163765316	0.041908446163765316	0.04061895551257253
WBR013-11|Panthera	0.041263700838168924	0.039974210186976146	0.05738233397807866	0.05738233397807866	0.05738233397807866	0.05931656995486783	0.058027079303675046	0.059961315280464215	0.059961315280464215	0.06125080593165699	0.012250161186331399	0.0006447453255963894	0.0	0.22243713733075435	0.22114764667956158	0.218568665377176	0.218568665377176	0.15087040618955513	0.5705996131528046	0.5705996131528046	0.5705996131528046	0.6073500967117988	0.5718891038039974	0.5705996131528046	0.571244358478401	0.571244358478401	0.5705996131528046	0.5705996131528046	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5718891038039974	0.5738233397807866	0.5738233397807866	0.5718891038039974	0.5705996131528046	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5699548678272083	0.5718891038039974	0.19342359767891681	0.1947130883301096	0.1947130883301096	0.1947130883301096	0.19277885235332043	0.19277885235332043	0.5718891038039974	0.041908446163765316	0.041908446163765316	0.041908446163765316	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.04061895551257253	0.041263700838168924	0.041263700838168924	0.039974210186976146
GBMA4980-13|Panthera	0.2624113475177305	0.2611218568665377	0.16634429400386846	0.16634429400386846	0.16634429400386846	0.16956802063185042	0.16698903932946485	0.16892327530625403	0.16956802063185042	0.1702127659574468	0.23468729851708575	0.22308188265635073	0.22243713733075435	0.0	0.0025789813023855577	0.005802707930367505	0.0051579626047711154	0.07156673114119923	0.3513862024500322	0.3513862024500322	0.3513862024500322	0.3939393939393939	0.35009671179883944	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3513862024500322	0.3513862024500322	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35009671179883944	0.35589941972920697	0.35589941972920697	0.35009671179883944	0.3513862024500322	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.35009671179883944	0.029013539651837523	0.030303030303030304	0.030303030303030304	0.027724049000644745	0.029658284977433915	0.029658284977433915	0.3539651837524178	0.26305609284332687	0.26305609284332687	0.26305609284332687	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2617666021921341	0.2624113475177305	0.2624113475177305	0.2611218568665377
GBMA4979-13|Panthera	0.2617666021921341	0.26047711154094133	0.16634429400386846	0.16634429400386846	0.16634429400386846	0.16763378465506126	0.16698903932946485	0.16827852998065765	0.16892327530625403	0.1702127659574468	0.23339780786589298	0.22179239200515796	0.22114764667956158	0.0025789813023855577	0.0	0.005802707930367505	0.0051579626047711154	0.07156673114119923	0.3513862024500322	0.3513862024500322	0.3513862024500322	0.3939393939393939	0.35267569310122504	0.3520309477756286	0.3520309477756286	0.3520309477756286	0.3513862024500322	0.3513862024500322	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35267569310122504	0.35589941972920697	0.35589941972920697	0.35267569310122504	0.3513862024500322	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35074145712443583	0.35267569310122504	0.029013539651837523	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.028368794326241134	0.028368794326241134	0.35267569310122504	0.2624113475177305	0.2624113475177305	0.2624113475177305	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2611218568665377	0.2617666021921341	0.2617666021921341	0.26047711154094133
CYTC915-12|Panthera	0.2585428755641522	0.2572533849129594	0.16247582205029013	0.16247582205029013	0.16247582205029013	0.16569954867827208	0.16312056737588654	0.1650548033526757	0.16569954867827208	0.16634429400386846	0.2308188265635074	0.2192134107027724	0.218568665377176	0.005802707930367505	0.005802707930367505	0.0	0.0006447453255963894	0.06769825918762089	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3971631205673759	0.35589941972920697	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3546099290780142	0.3546099290780142	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.35589941972920697	0.3591231463571889	0.3591231463571889	0.35589941972920697	0.35589941972920697	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.35589941972920697	0.025789813023855575	0.027079303675048357	0.027079303675048357	0.027079303675048357	0.026434558349451968	0.026434558349451968	0.35718891038039974	0.25918762088974856	0.25918762088974856	0.25918762088974856	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2585428755641522	0.2585428755641522	0.2572533849129594
CYTC914-12|Panthera	0.2585428755641522	0.2572533849129594	0.16247582205029013	0.16247582205029013	0.16247582205029013	0.16569954867827208	0.16312056737588654	0.1650548033526757	0.16569954867827208	0.16634429400386846	0.2308188265635074	0.2192134107027724	0.218568665377176	0.0051579626047711154	0.0051579626047711154	0.0006447453255963894	0.0	0.06769825918762089	0.3539651837524178	0.3539651837524178	0.3539651837524178	0.3965183752417795	0.3552546744036106	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3539651837524178	0.3539651837524178	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3552546744036106	0.3584784010315925	0.3584784010315925	0.3552546744036106	0.3552546744036106	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3546099290780142	0.3552546744036106	0.025145067698259187	0.026434558349451968	0.026434558349451968	0.026434558349451968	0.025789813023855575	0.025789813023855575	0.35654416505480335	0.25918762088974856	0.25918762088974856	0.25918762088974856	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2578981302385558	0.2585428755641522	0.2585428755641522	0.2572533849129594
GBMA1976-09|Panthera	0.19084461637653127	0.1895551257253385	0.09477756286266925	0.09477756286266925	0.09477756286266925	0.09800128949065119	0.09542230818826564	0.0973565441650548	0.09800128949065119	0.09864603481624758	0.16312056737588654	0.15151515151515152	0.15087040618955513	0.07156673114119923	0.07156673114119923	0.06769825918762089	0.06769825918762089	0.0	0.4197292069632495	0.4197292069632495	0.4197292069632495	0.4622823984526112	0.42101869761444227	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4197292069632495	0.4197292069632495	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42101869761444227	0.42424242424242425	0.42424242424242425	0.42101869761444227	0.42101869761444227	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.4203739522888459	0.42101869761444227	0.0735009671179884	0.07479045776918117	0.07479045776918117	0.07479045776918117	0.07414571244358478	0.07414571244358478	0.4223081882656351	0.19148936170212766	0.19148936170212766	0.19148936170212766	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.1901998710509349	0.19084461637653127	0.19084461637653127	0.1895551257253385
GBGC15966-19|Panthera	0.6105738233397808	0.6092843326885881	0.5145067698259188	0.5145067698259188	0.5145067698259188	0.5177304964539007	0.5151515151515151	0.5170857511283043	0.5177304964539007	0.5183752417794971	0.5828497743391361	0.571244358478401	0.5705996131528046	0.3513862024500322	0.3513862024500322	0.3546099290780142	0.3539651837524178	0.4197292069632495	0.0	0.0006447453255963894	0.0006447453255963894	0.048355899419729204	0.0025789813023855577	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0006447453255963894	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.006447453255963894	0.006447453255963894	0.0025789813023855577	0.0038684719535783366	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.0025789813023855577	0.3771760154738878	0.3784655061250806	0.3784655061250806	0.3784655061250806	0.3778207607994842	0.3778207607994842	0.0051579626047711154	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6105738233397808	0.6105738233397808	0.6092843326885881
GBGC15965-19|Panthera	0.6105738233397808	0.6092843326885881	0.5145067698259188	0.5145067698259188	0.5145067698259188	0.5177304964539007	0.5151515151515151	0.5170857511283043	0.5177304964539007	0.5183752417794971	0.5828497743391361	0.571244358478401	0.5705996131528046	0.3513862024500322	0.3513862024500322	0.3546099290780142	0.3539651837524178	0.4197292069632495	0.0006447453255963894	0.0	0.0012894906511927789	0.049000644745325596	0.003223726627981947	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0012894906511927789	0.0012894906511927789	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0070921985815602835	0.0070921985815602835	0.0019342359767891683	0.003223726627981947	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.003223726627981947	0.3771760154738878	0.3784655061250806	0.3784655061250806	0.3784655061250806	0.3778207607994842	0.3778207607994842	0.004513217279174726	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6105738233397808	0.6105738233397808	0.6092843326885881
GBGC15968-19|Panthera	0.6105738233397808	0.6092843326885881	0.5145067698259188	0.5145067698259188	0.5145067698259188	0.5177304964539007	0.5151515151515151	0.5170857511283043	0.5177304964539007	0.5183752417794971	0.5828497743391361	0.571244358478401	0.5705996131528046	0.3513862024500322	0.3513862024500322	0.3546099290780142	0.3539651837524178	0.4197292069632495	0.0006447453255963894	0.0012894906511927789	0.0	0.048355899419729204	0.0025789813023855577	0.0012894906511927789	0.0012894906511927789	0.0012894906511927789	0.0006447453255963894	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.006447453255963894	0.006447453255963894	0.0025789813023855577	0.0038684719535783366	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.0025789813023855577	0.3771760154738878	0.3784655061250806	0.3784655061250806	0.3784655061250806	0.3778207607994842	0.3778207607994842	0.0051579626047711154	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6105738233397808	0.6105738233397808	0.6092843326885881
GBMA9667-15|Panthera	0.6447453255963894	0.6434558349451966	0.5525467440361057	0.5525467440361057	0.5525467440361057	0.5557704706640877	0.5531914893617021	0.5551257253384912	0.5557704706640877	0.5551257253384912	0.6196002578981302	0.6079948420373952	0.6073500967117988	0.3939393939393939	0.3939393939393939	0.3971631205673759	0.3965183752417795	0.4622823984526112	0.048355899419729204	0.049000644745325596	0.048355899419729204	0.0	0.04964539007092199	0.048355899419729204	0.048355899419729204	0.048355899419729204	0.04771115409413282	0.04771115409413282	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.049000644745325596	0.05222437137330754	0.05222437137330754	0.04964539007092199	0.050934880722114766	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.05029013539651837	0.04964539007092199	0.4197292069632495	0.41843971631205673	0.41843971631205673	0.42101869761444227	0.4203739522888459	0.4203739522888459	0.05222437137330754	0.6453900709219859	0.6453900709219859	0.6453900709219859	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6441005802707931	0.6447453255963894	0.6447453255963894	0.6434558349451966
GBGC15937-19|Panthera	0.6118633139909736	0.6105738233397808	0.5157962604771116	0.5157962604771116	0.5157962604771116	0.5190199871050934	0.5164410058027079	0.5183752417794971	0.5190199871050934	0.5196647324306899	0.5841392649903289	0.5725338491295938	0.5718891038039974	0.35009671179883944	0.35267569310122504	0.35589941972920697	0.3552546744036106	0.42101869761444227	0.0025789813023855577	0.003223726627981947	0.0025789813023855577	0.04964539007092199	0.0	0.0025789813023855577	0.0025789813023855577	0.0025789813023855577	0.0019342359767891683	0.0019342359767891683	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.0006447453255963894	0.007736943907156673	0.007736943907156673	0.0012894906511927789	0.0025789813023855577	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.0012894906511927789	0.3784655061250806	0.3797549967762734	0.3797549967762734	0.3771760154738878	0.379110251450677	0.379110251450677	0.0051579626047711154	0.6125080593165699	0.6125080593165699	0.6125080593165699	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6118633139909736	0.6118633139909736	0.6105738233397808
GBMA9665-15|Panthera	0.6105738233397808	0.6092843326885881	0.5151515151515151	0.5151515151515151	0.5151515151515151	0.5183752417794971	0.5157962604771116	0.5177304964539007	0.5183752417794971	0.5190199871050934	0.5828497743391361	0.571244358478401	0.5705996131528046	0.3520309477756286	0.3520309477756286	0.3552546744036106	0.3546099290780142	0.4203739522888459	0.0012894906511927789	0.0019342359767891683	0.0012894906511927789	0.048355899419729204	0.0025789813023855577	0.0	0.0012894906511927789	0.0012894906511927789	0.0006447453255963894	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.006447453255963894	0.006447453255963894	0.0025789813023855577	0.0038684719535783366	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.0025789813023855577	0.3778207607994842	0.379110251450677	0.379110251450677	0.379110251450677	0.3784655061250806	0.3784655061250806	0.0051579626047711154	0.6112185686653772	0.6112185686653772	0.6112185686653772	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6099290780141844	0.6105738233397808	0.6105738233397808	0.6092843326885881
GBMA20973-19|Panthera	0.6099290780141844	0.6086395873629916	0.5151515151515151	0.5151515151515151	0.5151515151515151	0.5183752417794971	0.5157962604771116	0.5177304964539007	0.5183752417794971	0.5190199871050934	0.5834945196647324	0.5718891038039974	0.571244358478401	0.3520309477756286	0.3520309477756286	0.3552546744036106	0.3546099290780142	0.4203739522888459	0.0012894906511927789	0.0019342359767891683	0.0012894906511927789	0.048355899419729204	0.0025789813023855577	0.0012894906511927789	0.0	0.0	0.0006447453255963894	0.0006447453255963894	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.0019342359767891683	0.006447453255963894	0.006447453255963894	0.0025789813023855577	0.0038684719535783366	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.003223726627981947	0.0025789813023855577	0.3778207607994842	0.379110251450677	0.379110251450677	0.379110251450677	0.3784655061250806	0.3784655061250806	0.0051579626047711154	0.6105738233397808	0.6105738233397808	0.6105738233397808	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6092843326885881	0.6099290780141844	0.6099290780141844	0.6086395873629916
